date,file_dimension,file_down_url,file_format,file_size,file_stored_name,file_title_web,file_urls,root_url,time
2022-12-01,,http://www.ine.gob.cl/docs/default-source/produccion-pecuaria/publicaciones-y-anuarios/produccion-pecuaria/producci%C3%B3n-pecuaria-informe-anual-2013.pdf,pdf,,producci%C3%B3n-pecuaria-informe-anual-2013.pdf,Producción pecuaria informe anual 2013,http://www.ine.gob.cl/docs/default-source/produccion-pecuaria/publicaciones-y-anuarios/produccion-pecuaria/producci%C3%B3n-pecuaria-informe-anual-2013.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/produccion-pecuaria,23:22:54
2022-12-01,,http://www.ine.gob.cl/docs/default-source/leche-y-productos-lacteos/publicaciones-y-anuarios/publicaciones/primer-semestre-2010.pdf,pdf,,primer-semestre-2010.pdf,Primer semestre 2010,http://www.ine.gob.cl/docs/default-source/leche-y-productos-lacteos/publicaciones-y-anuarios/publicaciones/primer-semestre-2010.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/hortalizas,23:22:54
2022-12-01,,http://www.ine.gob.cl/docs/default-source/elaboracion-de-cecinas/publicaciones-y-anuarios/informe-anual/informe-anual-2010.pdf,pdf,,informe-anual-2010.pdf,Informe anual 2010,http://www.ine.gob.cl/docs/default-source/elaboracion-de-cecinas/publicaciones-y-anuarios/informe-anual/informe-anual-2010.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/elaboracion-de-cecinas,23:22:54
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/cuadros-estadisticos/base-2018/ict-general-2022-xls.csv?sfvrsn=4b35f19a_114&download=true,CSV,301.01,ICT general XLS,CUADROS ESTADÍSTICOS / Base anual 2018=100,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/cuadros-estadisticos/base-2018/ict-general-2022-xls.csv?sfvrsn=4b35f19a_114&download=true,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-costos-del-transporte,23:24:54
2022-12-01,,http://www.ine.gob.cl/docs/default-source/transporte-y-comunicaciones/boletines/2019/bolet%C3%ADn-transporte-y-comunicaciones-abril-a-junio.pdf,pdf,,bolet%C3%ADn-transporte-y-comunicaciones-abril-a-junio.pdf,boletín transporte y comunicaciones abril a junio,http://www.ine.gob.cl/docs/default-source/transporte-y-comunicaciones/boletines/2019/bolet%C3%ADn-transporte-y-comunicaciones-abril-a-junio.pdf,https://www.ine.gob.cl/estadisticas/economia/transporte-y-comunicaciones/transporte-y-comunicaciones,23:25:12
2022-12-01,,http://www.ine.gob.cl/docs/default-source/sueldos-y-salarios/boletines/espa%C3%B1ol/base-anual-2016-100/2022/agosto-2022.pdf,pdf,,agosto-2022.pdf,agosto 2022,http://www.ine.gob.cl/docs/default-source/sueldos-y-salarios/boletines/espa%C3%B1ol/base-anual-2016-100/2022/agosto-2022.pdf,https://www.ine.gob.cl/estadisticas/sociales/mercado-laboral/remuneraciones-y-costos-laborales,23:25:12
2022-12-01,MB,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/estimaciones-y-proyecciones-2002-2035-comuna-y-%C3%A1rea-urbana-y-rural.csv?sfvrsn=62ba4af3_4&download=true,CSV,4.56,Estimaciones y proyecciones 2002-2035 comuna y área urbana y rural,CUADROS ESTADÍSTICOS / Proyección base 2017,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/estimaciones-y-proyecciones-2002-2035-comuna-y-%C3%A1rea-urbana-y-rural.csv?sfvrsn=62ba4af3_4&download=true,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:25:12
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-octubre-2011-septiembre-2012/%C3%ADndice-de-gasto-en-otras-prestaciones-adicionales-bonificado-(igopab).xls?sfvrsn=a54ebac5_4,XLS,122.00,Índice de Gasto en Otras Prestaciones Adicionales Bonificado (IGOPAB),CUADROS ESTADÍSTICOS / Base octubre 2011 – septiembre 2012,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-octubre-2011-septiembre-2012/%C3%ADndice-de-gasto-en-otras-prestaciones-adicionales-bonificado-(igopab).xls?sfvrsn=a54ebac5_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indices-referenciales-de-costos-de-las-isapre,23:25:12
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-noviembre-2007-100/indice-de-precios-al-por-mayor-por-origen.xls?sfvrsn=cac66c04_2,XLS,47.50,Indice de Precios al por Mayor por Origen,CUADROS ESTADÍSTICOS / Base noviembre 2007=100,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-noviembre-2007-100/indice-de-precios-al-por-mayor-por-origen.xls?sfvrsn=cac66c04_2,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-por-mayor,23:25:12
2022-12-01,,http://www.ine.gob.cl/docs/default-source/mataderos-de-ganado/boletines/feria-y-mataderos/bolet%C3%ADn-ferias-y-mataderos-trimestre-julio-septiembre-2022.pdf,pdf,,bolet%C3%ADn-ferias-y-mataderos-trimestre-julio-septiembre-2022.pdf,Boletín ferias y mataderos trimestre julio septiembre 2022,http://www.ine.gob.cl/docs/default-source/mataderos-de-ganado/boletines/feria-y-mataderos/bolet%C3%ADn-ferias-y-mataderos-trimestre-julio-septiembre-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/mataderos-de-ganado,23:25:12
2022-12-01,,http://www.ine.gob.cl/docs/default-source/leche-y-productos-lacteos/publicaciones-y-anuarios/publicaciones/primer-trimestre-2011.pdf,pdf,,primer-trimestre-2011.pdf,Primer semestre 2011,http://www.ine.gob.cl/docs/default-source/leche-y-productos-lacteos/publicaciones-y-anuarios/publicaciones/primer-trimestre-2011.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/leche-y-productos-lacteos,23:25:12
2022-12-01,,http://www.ine.gob.cl/docs/default-source/produccion-pecuaria/publicaciones-y-anuarios/produccion-pecuaria/producci%C3%B3n-pecuaria-primer-semestre-2012.pdf,pdf,,producci%C3%B3n-pecuaria-primer-semestre-2012.pdf,Producción pecuaria primer semestre 2012,http://www.ine.gob.cl/docs/default-source/produccion-pecuaria/publicaciones-y-anuarios/produccion-pecuaria/producci%C3%B3n-pecuaria-primer-semestre-2012.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/produccion-pecuaria,23:25:12
2022-12-01,,http://www.ine.gob.cl/docs/default-source/leche-y-productos-lacteos/publicaciones-y-anuarios/publicaciones/primer-trimestre-2011.pdf,pdf,,primer-trimestre-2011.pdf,Primer semestre 2011,http://www.ine.gob.cl/docs/default-source/leche-y-productos-lacteos/publicaciones-y-anuarios/publicaciones/primer-trimestre-2011.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/hortalizas,23:25:12
2022-12-01,,http://www.ine.gob.cl/docs/default-source/elaboracion-de-cecinas/publicaciones-y-anuarios/informe-anual/informe-anual-2011.pdf,pdf,,informe-anual-2011.pdf,Informe anual 2011,http://www.ine.gob.cl/docs/default-source/elaboracion-de-cecinas/publicaciones-y-anuarios/informe-anual/informe-anual-2011.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/elaboracion-de-cecinas,23:25:12
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/cuadros-estadisticos/base-2018/ict-general-2022-csv.csv?sfvrsn=6c703236_95&download=true,CSV,301.01,ICT general CSV,CUADROS ESTADÍSTICOS / Base anual 2018=100,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/cuadros-estadisticos/base-2018/ict-general-2022-csv.csv?sfvrsn=6c703236_95&download=true,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-costos-del-transporte,23:25:12
2022-12-01,,http://www.ine.gob.cl/docs/default-source/transporte-y-comunicaciones/boletines/2019/bolet%C3%ADn-transporte-y-comunicaciones-julio-a-septiembre.pdf,pdf,,bolet%C3%ADn-transporte-y-comunicaciones-julio-a-septiembre.pdf,boletín transporte y comunicaciones julio a septiembre,http://www.ine.gob.cl/docs/default-source/transporte-y-comunicaciones/boletines/2019/bolet%C3%ADn-transporte-y-comunicaciones-julio-a-septiembre.pdf,https://www.ine.gob.cl/estadisticas/economia/transporte-y-comunicaciones/transporte-y-comunicaciones,23:25:12
2022-12-01,,http://www.ine.gob.cl/docs/default-source/sueldos-y-salarios/boletines/espa%C3%B1ol/base-anual-2016-100/2022/julio-2022.pdf,pdf,,julio-2022.pdf,julio 2022,http://www.ine.gob.cl/docs/default-source/sueldos-y-salarios/boletines/espa%C3%B1ol/base-anual-2016-100/2022/julio-2022.pdf,https://www.ine.gob.cl/estadisticas/sociales/mercado-laboral/remuneraciones-y-costos-laborales,23:25:12
2022-12-01,MB,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/ine_estimaciones-y-proyecciones-2002-2035_base-2017_comunas0381d25bc2224f51b9770a705a434b74.csv?sfvrsn=b6e930a7_3&download=true,CSV,9.32,Estimaciones y proyecciones 2002-2035 comunas,CUADROS ESTADÍSTICOS / Proyección base 2017,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/ine_estimaciones-y-proyecciones-2002-2035_base-2017_comunas0381d25bc2224f51b9770a705a434b74.csv?sfvrsn=b6e930a7_3&download=true,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:25:12
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-octubre-2011-septiembre-2012/%C3%ADndice-de-gasto-en-las-garant%C3%ADas-expl%C3%ADcitas-de-salud-(igges).xls?sfvrsn=5a8c9747_4,XLS,78.00,Índice de Gasto en las Garantías Explícitas de Salud (IGGES),CUADROS ESTADÍSTICOS / Base octubre 2011 – septiembre 2012,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-octubre-2011-septiembre-2012/%C3%ADndice-de-gasto-en-las-garant%C3%ADas-expl%C3%ADcitas-de-salud-(igges).xls?sfvrsn=5a8c9747_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indices-referenciales-de-costos-de-las-isapre,23:25:12
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-noviembre-2007-100/indice-de-precios-al-por-mayor-general-por-origen-y-destino.xls?sfvrsn=a9c0b03b_2,XLS,39.50,Indice de Precios al por Mayor General por Origen y Destino,CUADROS ESTADÍSTICOS / Base noviembre 2007=100,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-noviembre-2007-100/indice-de-precios-al-por-mayor-general-por-origen-y-destino.xls?sfvrsn=a9c0b03b_2,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-por-mayor,23:25:12
2022-12-01,,http://www.ine.gob.cl/docs/default-source/elaboracion-de-cecinas/publicaciones-y-anuarios/informe-anual/informe-anual-2012.xls,xls,,informe-anual-2012.xls,informe anual 2012,http://www.ine.gob.cl/docs/default-source/elaboracion-de-cecinas/publicaciones-y-anuarios/informe-anual/informe-anual-2012.xls,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/elaboracion-de-cecinas,23:29:29
2022-12-01,,http://www.ine.gob.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-2019.pdf,pdf,,informe-anual-de-medio-ambiente-2019.pdf,Informe Anual de Medio Ambiente 2019,http://www.ine.gob.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-2019.pdf,https://www.ine.gob.cl/estadisticas/economia/energia-y-medioambiente/variables-basicas-ambientales,23:29:30
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/cuadros-estadisticos/base-2018/ict-anal%C3%ADtico-2022-xls.xlsx?sfvrsn=18f6d27d_88,XLSX,9.25,Analíticos XLS,CUADROS ESTADÍSTICOS / Base anual 2018=100,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/cuadros-estadisticos/base-2018/ict-anal%C3%ADtico-2022-xls.xlsx?sfvrsn=18f6d27d_88,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-costos-del-transporte,23:29:30
2022-12-01,,http://www.ine.gob.cl/docs/default-source/transporte-y-comunicaciones/boletines/2019/bolet%C3%ADn-transporte-y-comunicaciones-octubre-a-diciembre.pdf,pdf,,bolet%C3%ADn-transporte-y-comunicaciones-octubre-a-diciembre.pdf,boletín transporte y comunicaciones octubre a diciembre,http://www.ine.gob.cl/docs/default-source/transporte-y-comunicaciones/boletines/2019/bolet%C3%ADn-transporte-y-comunicaciones-octubre-a-diciembre.pdf,https://www.ine.gob.cl/estadisticas/economia/transporte-y-comunicaciones/transporte-y-comunicaciones,23:29:30
2022-12-01,,http://www.ine.gob.cl/docs/default-source/sueldos-y-salarios/boletines/espa%C3%B1ol/base-anual-2016-100/2022/septiembre-2022.pdf,pdf,,septiembre-2022.pdf,septiembre 2022,http://www.ine.gob.cl/docs/default-source/sueldos-y-salarios/boletines/espa%C3%B1ol/base-anual-2016-100/2022/septiembre-2022.pdf,https://www.ine.gob.cl/estadisticas/sociales/mercado-laboral/remuneraciones-y-costos-laborales,23:29:30
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/ine_estimaciones-y-proyecciones-2002-2035_base-2017_reg_%C3%A1rea_base.csv?sfvrsn=979b01a6_8&download=true,CSV,1000.50,Estimaciones y proyecciones 2002-2035 región y área urbana y rural,CUADROS ESTADÍSTICOS / Proyección base 2017,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/ine_estimaciones-y-proyecciones-2002-2035_base-2017_reg_%C3%A1rea_base.csv?sfvrsn=979b01a6_8&download=true,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:29:30
2022-12-01,MB,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-octubre-2011-septiembre-2012/%C3%ADndice-de-cantidad-isapres-(ici).xls?sfvrsn=665f6455_4,XLS,3.39,Índice de Cantidad Isapres (ICI),CUADROS ESTADÍSTICOS / Base octubre 2011 – septiembre 2012,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-octubre-2011-septiembre-2012/%C3%ADndice-de-cantidad-isapres-(ici).xls?sfvrsn=665f6455_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indices-referenciales-de-costos-de-las-isapre,23:29:30
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-noviembre-2007-100/indice-de-precios-al-por-mayor-por-origen-y-categor%C3%ADas.xls?sfvrsn=44c99636_4,XLS,90.00,Indice de Precios al por Mayor por Origen y Categorías,CUADROS ESTADÍSTICOS / Base noviembre 2007=100,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-noviembre-2007-100/indice-de-precios-al-por-mayor-por-origen-y-categor%C3%ADas.xls?sfvrsn=44c99636_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-por-mayor,23:29:30
2022-12-01,,http://www.ine.gob.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-2020-(versi%C3%B3n-actualizada-al-25-de-febrero-de-2021).pdf,pdf,,informe-anual-de-medio-ambiente-2020-(versi%C3%B3n-actualizada-al-25-de-febrero-de-2021).pdf,Informe Anual de Medio Ambiente 2020 (versión actualizada al 25 de febrero de 2021),http://www.ine.gob.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-2020-(versi%C3%B3n-actualizada-al-25-de-febrero-de-2021).pdf,https://www.ine.gob.cl/estadisticas/economia/energia-y-medioambiente/variables-basicas-ambientales,23:30:14
2022-12-01,,http://www.ine.gob.cl/docs/default-source/censo-pesquero-y-acuicola/publicaciones-y-anuarios/documentos/censo_pesquero_presentacion_resultados.pdf,pdf,,censo_pesquero_presentacion_resultados.pdf,Censo pesquero presentación resultados,http://www.ine.gob.cl/docs/default-source/censo-pesquero-y-acuicola/publicaciones-y-anuarios/documentos/censo_pesquero_presentacion_resultados.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/censo-pesquero-y-acuicola,23:30:14
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/cuadros-estadisticos/base-2018/ict-anal%C3%ADtico-2022-csv.csv?sfvrsn=899283a0_87&download=true,CSV,1.70,Analíticos CSV,CUADROS ESTADÍSTICOS / Base anual 2018=100,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/cuadros-estadisticos/base-2018/ict-anal%C3%ADtico-2022-csv.csv?sfvrsn=899283a0_87&download=true,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-costos-del-transporte,23:30:14
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/ine_estimaciones-y-proyecciones-2002-2035_base-2017_region_base.csv?sfvrsn=1c01d705_8&download=true,CSV,540.52,Estimaciones y proyecciones 2002-2035 región,CUADROS ESTADÍSTICOS / Proyección base 2017,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/ine_estimaciones-y-proyecciones-2002-2035_base-2017_region_base.csv?sfvrsn=1c01d705_8&download=true,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:30:35
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-octubre-2011-septiembre-2012/%C3%ADndice-de-gasto-en-otras-prestaciones-adicionales-facturado-(igopaf).xls?sfvrsn=b298cd58_4,XLS,122.00,Índice de Gasto en Otras Prestaciones Adicionales Facturado (IGOPAF),CUADROS ESTADÍSTICOS / Base octubre 2011 – septiembre 2012,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-octubre-2011-septiembre-2012/%C3%ADndice-de-gasto-en-otras-prestaciones-adicionales-facturado-(igopaf).xls?sfvrsn=b298cd58_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indices-referenciales-de-costos-de-las-isapre,23:30:35
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-junio-1992-100/1992.xls?sfvrsn=b153e07a_2,XLS,64.00,1992,CUADROS ESTADÍSTICOS / Base junio 1992=100,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-junio-1992-100/1992.xls?sfvrsn=b153e07a_2,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-por-mayor,23:30:35
2022-12-01,,http://www.ine.gob.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-2021-(versi%C3%B3n-actualizada-al-06-de-abril-del-2022).pdf,pdf,,informe-anual-de-medio-ambiente-2021-(versi%C3%B3n-actualizada-al-06-de-abril-del-2022).pdf,Informe Anual de Medio Ambiente 2021 (versión actualizada al 06 de abril del 2022),http://www.ine.gob.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-2021-(versi%C3%B3n-actualizada-al-06-de-abril-del-2022).pdf,https://www.ine.gob.cl/estadisticas/economia/energia-y-medioambiente/variables-basicas-ambientales,23:30:35
2022-12-01,,http://www.ine.gob.cl/docs/default-source/censo-pesquero-y-acuicola/publicaciones-y-anuarios/documentos/primer_censo_nacional_pesquero_y_acuicultor_2008_2009_informe_de_avance_1_12_09_2008.pdf,pdf,,primer_censo_nacional_pesquero_y_acuicultor_2008_2009_informe_de_avance_1_12_09_2008.pdf,Primer censo nacional pesquero y acuicultor 2008 2009 informe de avance,http://www.ine.gob.cl/docs/default-source/censo-pesquero-y-acuicola/publicaciones-y-anuarios/documentos/primer_censo_nacional_pesquero_y_acuicultor_2008_2009_informe_de_avance_1_12_09_2008.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/censo-pesquero-y-acuicola,23:30:35
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/cuadros-estadisticos/serie-empalmada/serie-hist%C3%B3rica-empalmada-ict-enero-2010-a-la-fecha.xlsx?sfvrsn=94dfae3a_101,XLSX,11.83,Serie Histórica Empalmada ICT enero 2010 a la Fecha XLS,CUADROS ESTADÍSTICOS / Serie empalmada,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/cuadros-estadisticos/serie-empalmada/serie-hist%C3%B3rica-empalmada-ict-enero-2010-a-la-fecha.xlsx?sfvrsn=94dfae3a_101,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-costos-del-transporte,23:30:35
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/ine_estimaciones-y-proyecciones-2002-2035_base-2017_pa%C3%ADs_%C3%A1rea_base.csv?sfvrsn=2ee407c6_8&download=true,CSV,83.56,Estimaciones y proyecciones 2002-2035 país y área urbana y rural,CUADROS ESTADÍSTICOS / Proyección base 2017,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/ine_estimaciones-y-proyecciones-2002-2035_base-2017_pa%C3%ADs_%C3%A1rea_base.csv?sfvrsn=2ee407c6_8&download=true,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:30:35
2022-12-01,MB,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-octubre-2011-septiembre-2012/%C3%ADndice-de-valor-unitario-isapres-(ivubi).xls?sfvrsn=c9f3c78c_4,XLS,5.09,Índice de Valor Unitario Isapres (IVUBI),CUADROS ESTADÍSTICOS / Base octubre 2011 – septiembre 2012,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-octubre-2011-septiembre-2012/%C3%ADndice-de-valor-unitario-isapres-(ivubi).xls?sfvrsn=c9f3c78c_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indices-referenciales-de-costos-de-las-isapre,23:30:35
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-junio-1992-100/1993.xls?sfvrsn=d0bc7e23_2,XLS,104.50,1993,CUADROS ESTADÍSTICOS / Base junio 1992=100,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-junio-1992-100/1993.xls?sfvrsn=d0bc7e23_2,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-por-mayor,23:30:35
2022-12-01,MB,https://www.ine.gob.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-2021-(versi%C3%B3n-actualizada-al-06-de-abril-del-2022).pdf?sfvrsn=71718c5b_10,PDF,12.88,Informe Anual de Medio Ambiente 2021 (versión actualizada al 06 de abril del 2022),PUBLICACIONES / Informe anual de medio ambiente,https://www.ine.gob.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-2021-(versi%C3%B3n-actualizada-al-06-de-abril-del-2022).pdf?sfvrsn=71718c5b_10,https://www.ine.gob.cl/estadisticas/economia/energia-y-medioambiente/variables-basicas-ambientales,23:31:43
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/cuadros-estadisticos/serie-empalmada/serie-hist%C3%B3rica-empalmada-ict-enero-2010-a-la-fecha-csv.csv?sfvrsn=9e85c256_92&download=true,CSV,2.99,Serie Histórica Empalmada ICT enero 2010 a la Fecha CSV,CUADROS ESTADÍSTICOS / Serie empalmada,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/cuadros-estadisticos/serie-empalmada/serie-hist%C3%B3rica-empalmada-ict-enero-2010-a-la-fecha-csv.csv?sfvrsn=9e85c256_92&download=true,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-costos-del-transporte,23:31:56
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/ine_estimaciones-y-proyecciones-de-poblaci%C3%B3n-1992-2050_base-2017_base-de-datos.csv?sfvrsn=4022da86_11&download=true,CSV,153.96,Estimaciones y proyecciones 1992-2050 país,CUADROS ESTADÍSTICOS / Proyección base 2017,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/ine_estimaciones-y-proyecciones-de-poblaci%C3%B3n-1992-2050_base-2017_base-de-datos.csv?sfvrsn=4022da86_11&download=true,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:31:56
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-octubre-2011-septiembre-2012/%C3%ADndice-de-gasto-en-subsidios-por-incapacidad-laboral-(igsi).xls?sfvrsn=a5f8fc30_4,XLS,88.00,Índice de Gasto en Subsidios por Incapacidad Laboral (IGSI),CUADROS ESTADÍSTICOS / Base octubre 2011 – septiembre 2012,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-octubre-2011-septiembre-2012/%C3%ADndice-de-gasto-en-subsidios-por-incapacidad-laboral-(igsi).xls?sfvrsn=a5f8fc30_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indices-referenciales-de-costos-de-las-isapre,23:31:56
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-junio-1992-100/1994.xls?sfvrsn=fa21e50b_2,XLS,90.50,1994,CUADROS ESTADÍSTICOS / Base junio 1992=100,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-junio-1992-100/1994.xls?sfvrsn=fa21e50b_2,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-por-mayor,23:31:56
