date,time,root_url,file_name,file_down_url,files
2022-11-18,12:43:08,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/calidad-de-vida-y-salud,Informe Nacional de Factores de Riesgo,http://www.ine.cl/docs/default-source/calidad-de-vida-y-salud/publicaciones-y-anuarios/encuesta-nacional-de-calidad-de-vida-y-salud-2000/informe-nacional-de-factores-de-riesgo.pdf?sfvrsn=79dd437_2,
2022-11-18,12:43:08,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/calidad-de-vida-y-salud,Informe Regional de Factores de Riesgo Aysén,http://www.ine.cl/docs/default-source/calidad-de-vida-y-salud/publicaciones-y-anuarios/encuesta-nacional-de-calidad-de-vida-y-salud-2000/informe-regional-de-factores-de-riesgo-ays%C3%A9n.pdf?sfvrsn=170cedde_2,
2022-11-18,12:43:08,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/calidad-de-vida-y-salud,Informe Regional de Factores de Riesgo Metropolitana,http://www.ine.cl/docs/default-source/calidad-de-vida-y-salud/publicaciones-y-anuarios/encuesta-nacional-de-calidad-de-vida-y-salud-2000/informe-regional-de-factores-de-riesgo-metropolitana.pdf?sfvrsn=54db5671_2,
2022-11-18,12:43:08,https://www.ine.cl/estadisticas/economia/energia-y-medioambiente/variables-basicas-ambientales,Informe Anual de Medio Ambiente 2019,http://www.ine.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-2019.pdf?sfvrsn=32224137_2,
2022-11-18,12:43:08,https://www.ine.cl/estadisticas/economia/energia-y-medioambiente/variables-basicas-ambientales,Informe Anual de Medio Ambiente 2020 (versión actualizada al 25 de febrero de 2021),http://www.ine.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-2020-(versi%C3%B3n-actualizada-al-25-de-febrero-de-2021).pdf?sfvrsn=a6ddf6f1_2,
2022-11-18,12:43:08,https://www.ine.cl/estadisticas/economia/energia-y-medioambiente/variables-basicas-ambientales,Informe Anual de Medio Ambiente 2021 (versión actualizada al 06 de abril del 2022),http://www.ine.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-2021-(versi%C3%B3n-actualizada-al-06-de-abril-del-2022).pdf?sfvrsn=71718c5b_10,
2022-11-18,12:43:08,https://www.ine.cl/estadisticas/sociales/demografia-y-vitales/nacimientos-matrimonios-y-defunciones,Anuario de estadísticas vitales 2019,http://www.ine.cl/docs/default-source/nacimientos-matrimonios-y-defunciones/publicaciones-y-anuarios/anuarios-de-estad%C3%ADsticas-vitales/anuario-de-estad%C3%ADsticas-vitales-2019.pdf?sfvrsn=97729b7b_5,
2022-11-18,12:43:08,https://www.ine.cl/estadisticas/sociales/demografia-y-vitales/nacimientos-matrimonios-y-defunciones,Estadísticas vitales cifras provisionales 2020,http://www.ine.cl/docs/default-source/nacimientos-matrimonios-y-defunciones/publicaciones-y-anuarios/anuarios-de-estad%C3%ADsticas-vitales/estad%C3%ADsticas-vitales-cifras-provisionales-2020.pdf?sfvrsn=3f5da8b1_6,
2022-11-18,12:43:08,https://www.ine.cl/estadisticas/sociales/demografia-y-vitales/nacimientos-matrimonios-y-defunciones,Anuario de estadísticas vitales 2019 síntesis,http://www.ine.cl/docs/default-source/nacimientos-matrimonios-y-defunciones/publicaciones-y-anuarios/s%C3%ADntesis-anuarios-de-estad%C3%ADsticas-vitales/anuario-de-estad%C3%ADsticas-vitales-2019-s%C3%ADntesis.pdf?sfvrsn=e5739195_4,
2022-11-18,12:43:08,https://www.ine.cl/estadisticas/sociales/genero/uso-del-tiempo,Síntesis de resultados actividades personales ENUT 2015,http://www.ine.cl/docs/default-source/uso-del-tiempo-tiempo-libre/publicaciones-y-anuarios/publicaciones/sintesis-resultados-actividades-personales-enut.pdf?sfvrsn=fd9a7cea_6,
